alert_id,timestamp,device,tier,severity,anomaly_type,csaf_status,vote_total,risk_score,detectors
ALT-00420,2026-01-01 00:48:18,Apple Watch,MEDIUM,0.592837238220215,memory_pressure,CONFIRMED,2,0.7197677252581415,ensemble
ALT-00202,2026-01-01 00:25:22,MacBook,MEDIUM,0.5913810446166125,normal,SUPPRESSED,2,0.7665422269181505,σ-Data
ALT-00480,2026-01-01 00:23:08,iPad,MEDIUM,0.5913010201806363,normal,PROBABLE,2,0.7497909263540866,RRCF
ALT-00088,2026-01-01 00:38:25,iPhone,MEDIUM,0.5900563045646053,normal,SUPPRESSED,2,0.7505400346657738,NDT
ALT-00381,2026-01-01 00:38:11,Apple Watch,MEDIUM,0.5898336004065238,normal,PROBABLE,2,0.7385110013711012,NDT
ALT-00242,2026-01-01 00:39:00,MacBook,MEDIUM,0.5893771692419342,normal,PROBABLE,2,0.7137591865536242,ensemble
ALT-00526,2026-01-01 00:40:18,iPad,MEDIUM,0.5888135890014415,overheat,SUPPRESSED,3,0.5869115372246247,"σ-Data,σ-Err"
ALT-00155,2026-01-01 00:07:05,MacBook,MEDIUM,0.5885545700456344,normal,PROBABLE,2,0.7163831438155117,ensemble
ALT-00476,2026-01-01 00:22:59,iPad,MEDIUM,0.586128630655925,normal,SUPPRESSED,2,0.7453421169801506,NDT
ALT-00127,2026-01-01 00:48:12,iPhone,MEDIUM,0.5856100933734731,normal,SUPPRESSED,2,0.6982390445113441,σ-Err
ALT-00539,2026-01-01 00:44:09,iPad,MEDIUM,0.5851996624069662,normal,SUPPRESSED,2,0.73908576676519,NDT
ALT-00267,2026-01-01 00:47:51,MacBook,MEDIUM,0.5851245391265503,normal,SUPPRESSED,2,0.7796489476373033,RRCF
ALT-00096,2026-01-01 00:38:34,iPhone,MEDIUM,0.5847512230146822,normal,SUPPRESSED,2,0.7733066473892947,RRCF
ALT-00491,2026-01-01 00:26:33,iPad,MEDIUM,0.5837892439625565,network_issue,SUPPRESSED,2,0.6984993676116037,σ-Data
ALT-00344,2026-01-01 00:23:00,Apple Watch,MEDIUM,0.5836485466949464,normal,PROBABLE,2,0.7011778515787174,ensemble
ALT-00055,2026-01-01 00:24:43,iPhone,MEDIUM,0.5817006856664306,cpu_spike,SUPPRESSED,3,0.57505669833294,"σ-Data,σ-Err"
ALT-00051,2026-01-01 00:21:59,iPhone,MEDIUM,0.5809451967497098,normal,PROBABLE,2,0.7252223721349914,σ-Data
ALT-00165,2026-01-01 00:11:26,MacBook,MEDIUM,0.5806231809406157,network_issue,SUPPRESSED,2,0.652890486752878,σ-Data
ALT-00268,2026-01-01 00:47:55,MacBook,MEDIUM,0.5804767795514368,normal,SUPPRESSED,2,0.7794266441469416,σ-Err
ALT-00507,2026-01-01 00:31:33,iPad,MEDIUM,0.5803747928065283,network_issue,SUPPRESSED,2,0.6746987287516213,σ-Data
ALT-00273,2026-01-01 00:48:37,MacBook,MEDIUM,0.5800019418188372,normal,SUPPRESSED,2,0.7407166626330431,RRCF
ALT-00074,2026-01-01 00:32:42,iPhone,MEDIUM,0.5793145526819178,normal,SUPPRESSED,2,0.7769946117192139,NDT
ALT-00417,2026-01-01 00:47:42,Apple Watch,MEDIUM,0.5785019300518013,normal,PROBABLE,2,0.7233411450154034,σ-Err
ALT-00246,2026-01-01 00:42:03,MacBook,MEDIUM,0.5782115029687015,normal,SUPPRESSED,2,0.7347863037329004,σ-Err
ALT-00311,2026-01-01 00:12:28,Apple Watch,MEDIUM,0.5782016515008606,normal,PROBABLE,2,0.7317549682749618,NDT
ALT-00351,2026-01-01 00:25:58,Apple Watch,MEDIUM,0.5763494804682547,network_issue,SUPPRESSED,2,0.6605824674470914,σ-Data
ALT-00248,2026-01-01 00:42:12,MacBook,MEDIUM,0.5761367708235913,memory_pressure,SUPPRESSED,2,0.7073027546449066,σ-Data
ALT-00186,2026-01-01 00:21:17,MacBook,MEDIUM,0.5759860513582411,overheat,SUPPRESSED,3,0.5916191341197333,"σ-Data,σ-Err"
ALT-00438,2026-01-01 00:06:39,iPad,MEDIUM,0.5738051400890984,normal,PROBABLE,2,0.7020286586460278,NDT
ALT-00005,2026-01-01 00:01:53,iPhone,MEDIUM,0.5737958293176126,overheat,SUPPRESSED,2,0.6896469925760833,"σ-Data,σ-Err"
ALT-00406,2026-01-01 00:44:08,Apple Watch,MEDIUM,0.5737740574821556,normal,SUPPRESSED,2,0.7486491329480512,σ-Data
ALT-00113,2026-01-01 00:43:10,iPhone,MEDIUM,0.5734364963903104,cpu_spike,SUPPRESSED,2,0.6733922649444544,σ-Err
ALT-00543,2026-01-01 00:45:07,iPad,MEDIUM,0.5732527674481954,normal,SUPPRESSED,2,0.7452822299378852,σ-Err
ALT-00204,2026-01-01 00:26:15,MacBook,MEDIUM,0.5712917750879103,normal,PROBABLE,2,0.7091778041964987,σ-Data
ALT-00409,2026-01-01 00:44:42,Apple Watch,MEDIUM,0.5708400584416913,normal,SUPPRESSED,2,0.7402497050635036,σ-Err
ALT-00006,2026-01-01 00:02:07,iPhone,MEDIUM,0.5696728608121353,overheat,SUPPRESSED,3,0.5772325457980033,"σ-Data,σ-Err"
ALT-00483,2026-01-01 00:24:14,iPad,MEDIUM,0.5692873438537425,overheat,SUPPRESSED,3,0.5651801713745084,"σ-Data,σ-Err"
ALT-00259,2026-01-01 00:47:10,MacBook,MEDIUM,0.5686307020583936,overheat,SUPPRESSED,3,0.6040877350760878,"σ-Data,σ-Err,NDT"
ALT-00153,2026-01-01 00:06:47,MacBook,MEDIUM,0.5679565954972816,normal,SUPPRESSED,2,0.7231571997806597,RRCF
ALT-00359,2026-01-01 00:27:56,Apple Watch,MEDIUM,0.5677495239452556,network_issue,SUPPRESSED,2,0.6536566139828334,σ-Data
ALT-00035,2026-01-01 00:16:42,iPhone,MEDIUM,0.5674317231276614,normal,SUPPRESSED,2,0.7128084059237505,NDT
ALT-00037,2026-01-01 00:16:44,iPhone,MEDIUM,0.5673447544974964,normal,SUPPRESSED,2,0.723572936723598,NDT
ALT-00435,2026-01-01 00:06:34,iPad,MEDIUM,0.5668130549105848,normal,SUPPRESSED,2,0.7236599479256097,NDT
ALT-00540,2026-01-01 00:44:31,iPad,MEDIUM,0.5666718336892865,normal,SUPPRESSED,2,0.721724428162623,σ-Err
ALT-00152,2026-01-01 00:06:45,MacBook,MEDIUM,0.5664132010342703,normal,SUPPRESSED,2,0.7120836645454125,RRCF
ALT-00488,2026-01-01 00:26:20,iPad,MEDIUM,0.5663741011543424,memory_pressure,SUPPRESSED,2,0.6432985532472896,RRCF
ALT-00018,2026-01-01 00:09:24,iPhone,MEDIUM,0.5660121160908731,overheat,SUPPRESSED,2,0.6846321212174713,"σ-Data,σ-Err"
ALT-00366,2026-01-01 00:32:49,Apple Watch,MEDIUM,0.5646134360021863,normal,SUPPRESSED,2,0.7121447166482046,NDT
ALT-00449,2026-01-01 00:11:32,iPad,MEDIUM,0.564597495592452,network_issue,SUPPRESSED,2,0.6308610798652386,σ-Data
ALT-00277,2026-01-01 00:49:08,MacBook,MEDIUM,0.5642913600335656,normal,SUPPRESSED,2,0.7039566968127923,RRCF
ALT-00203,2026-01-01 00:26:14,MacBook,MEDIUM,0.5642441598027672,normal,SUPPRESSED,2,0.7080011641392949,σ-Data
ALT-00379,2026-01-01 00:38:07,Apple Watch,MEDIUM,0.5637525252012439,normal,SUPPRESSED,2,0.7302862952579103,NDT
ALT-00520,2026-01-01 00:36:47,iPad,MEDIUM,0.5635602089811816,network_issue,SUPPRESSED,2,0.6504827534063412,σ-Data
ALT-00201,2026-01-01 00:25:14,MacBook,MEDIUM,0.562969299654376,network_issue,SUPPRESSED,2,0.6271710549795156,σ-Data
ALT-00048,2026-01-01 00:19:35,iPhone,MEDIUM,0.5628536848564359,cpu_spike,SUPPRESSED,3,0.5399413266125784,"σ-Data,σ-Err"
ALT-00550,2026-01-01 00:47:41,iPad,MEDIUM,0.5620946178239044,normal,SUPPRESSED,2,0.7347915105474938,σ-Err
ALT-00432,2026-01-01 00:04:32,iPad,MEDIUM,0.5608395242878212,network_issue,SUPPRESSED,2,0.6125103182574798,σ-Data
ALT-00437,2026-01-01 00:06:37,iPad,MEDIUM,0.5605847328695183,normal,SUPPRESSED,2,0.7317428214619208,NDT
ALT-00329,2026-01-01 00:16:02,Apple Watch,MEDIUM,0.5602963834262581,cpu_spike,SUPPRESSED,2,0.6619973864651528,"σ-Data,σ-Err"
ALT-00097,2026-01-01 00:38:35,iPhone,MEDIUM,0.5593015624362883,normal,SUPPRESSED,2,0.7342187805742115,RRCF
ALT-00132,2026-01-01 00:49:57,iPhone,MEDIUM,0.5592430185237383,cpu_spike,SUPPRESSED,2,0.6700426353253797,"σ-Data,σ-Err"
ALT-00205,2026-01-01 00:26:20,MacBook,MEDIUM,0.5579458402721287,normal,SUPPRESSED,2,0.7046233597812658,NDT
ALT-00468,2026-01-01 00:20:17,iPad,MEDIUM,0.5577450052448387,overheat,SUPPRESSED,2,0.6911236874337083,"σ-Data,σ-Err"
ALT-00407,2026-01-01 00:44:28,Apple Watch,MEDIUM,0.5572267313510109,normal,SUPPRESSED,2,0.720852146100706,σ-Err
ALT-00185,2026-01-01 00:19:18,MacBook,MEDIUM,0.5555006015399584,network_issue,SUPPRESSED,2,0.6462112765261201,σ-Data
ALT-00039,2026-01-01 00:16:47,iPhone,MEDIUM,0.5545676652694989,normal,SUPPRESSED,2,0.6642888850372805,"NDT,RRCF"
ALT-00036,2026-01-01 00:16:43,iPhone,MEDIUM,0.5533359655209962,normal,SUPPRESSED,2,0.7114696139102481,NDT
ALT-00000,2026-01-01 00:00:11,iPhone,MEDIUM,0.5509951667401765,network_issue,SUPPRESSED,2,0.6409154909744784,σ-Data
ALT-00465,2026-01-01 00:16:08,iPad,MEDIUM,0.5509188727853209,cpu_spike,SUPPRESSED,2,0.672877510887927,"σ-Data,σ-Err"
ALT-00114,2026-01-01 00:44:41,iPhone,MEDIUM,0.5505308682208638,normal,SUPPRESSED,2,0.7003589509498896,σ-Err
ALT-00320,2026-01-01 00:13:25,Apple Watch,MEDIUM,0.5502921258741218,network_issue,SUPPRESSED,2,0.6134003451610355,σ-Data
ALT-00408,2026-01-01 00:44:32,Apple Watch,MEDIUM,0.5484956023995833,normal,SUPPRESSED,2,0.7118998103083505,σ-Err
ALT-00492,2026-01-01 00:27:06,iPad,MEDIUM,0.5477144039445851,cpu_spike,SUPPRESSED,2,0.6556768647394823,"σ-Data,σ-Err"
ALT-00512,2026-01-01 00:32:14,iPad,MEDIUM,0.5476900861613749,normal,SUPPRESSED,2,0.7128929781674842,RRCF
ALT-00334,2026-01-01 00:18:55,Apple Watch,MEDIUM,0.5463814998238286,normal,SUPPRESSED,2,0.7362223743374835,NDT
ALT-00380,2026-01-01 00:38:09,Apple Watch,MEDIUM,0.5456943446677708,normal,SUPPRESSED,2,0.710739451199794,NDT
ALT-00079,2026-01-01 00:32:51,iPhone,MEDIUM,0.5452228699697426,normal,SUPPRESSED,2,0.7030953954159749,RRCF
ALT-00111,2026-01-01 00:42:56,iPhone,MEDIUM,0.5449376182111313,network_issue,SUPPRESSED,2,0.593414548870404,σ-Data
ALT-00431,2026-01-01 00:04:25,iPad,MEDIUM,0.5441486590114809,cpu_spike,SUPPRESSED,3,0.5505986229510361,"σ-Data,σ-Err,RRCF"
ALT-00271,2026-01-01 00:48:06,MacBook,MEDIUM,0.543179138214529,normal,SUPPRESSED,2,0.7015728335586662,σ-Err
ALT-00142,2026-01-01 00:03:21,MacBook,MEDIUM,0.5422241923423393,normal,SUPPRESSED,2,0.6832316755367878,"σ-Data,NDT"
ALT-00234,2026-01-01 00:37:17,MacBook,MEDIUM,0.5420348780856608,cpu_spike,SUPPRESSED,2,0.6529879975893054,"σ-Data,σ-Err"
ALT-00112,2026-01-01 00:43:08,iPhone,MEDIUM,0.5417966892838804,network_issue,SUPPRESSED,2,0.6069518072092784,σ-Data
ALT-00384,2026-01-01 00:38:17,Apple Watch,MEDIUM,0.5417804015229095,normal,SUPPRESSED,2,0.7004382247551196,RRCF
ALT-00495,2026-01-01 00:28:52,iPad,MEDIUM,0.5414565774643153,overheat,SUPPRESSED,2,0.6402392776442569,"σ-Data,σ-Err"
ALT-00302,2026-01-01 00:08:32,Apple Watch,MEDIUM,0.5409179636649071,cpu_spike,SUPPRESSED,3,0.5181966061081785,"σ-Data,σ-Err"
ALT-00535,2026-01-01 00:41:59,iPad,MEDIUM,0.5387169138760347,network_issue,SUPPRESSED,2,0.6151721651754007,σ-Data
ALT-00278,2026-01-01 00:49:43,MacBook,MEDIUM,0.5385740388012337,overheat,SUPPRESSED,2,0.654042081124853,"σ-Data,σ-Err"
ALT-00133,2026-01-01 00:00:32,MacBook,MEDIUM,0.5377005814664085,network_issue,SUPPRESSED,2,0.5960120857072267,σ-Data
ALT-00360,2026-01-01 00:28:36,Apple Watch,MEDIUM,0.535453905540377,network_issue,SUPPRESSED,2,0.5739046573821098,σ-Data
ALT-00001,2026-01-01 00:00:28,iPhone,MEDIUM,0.5347760189992585,cpu_spike,SUPPRESSED,2,0.6272544716035503,"σ-Data,σ-Err"
ALT-00358,2026-01-01 00:27:39,Apple Watch,MEDIUM,0.5346776371442145,cpu_spike,SUPPRESSED,2,0.6133516174625797,"σ-Data,σ-Err"
ALT-00486,2026-01-01 00:26:14,iPad,MEDIUM,0.5346390337982582,memory_pressure,SUPPRESSED,2,0.5764093466198034,NDT
ALT-00211,2026-01-01 00:29:31,MacBook,MEDIUM,0.534135132466688,network_issue,SUPPRESSED,2,0.5976326281852208,σ-Data
ALT-00009,2026-01-01 00:03:41,iPhone,MEDIUM,0.5337531791045294,overheat,SUPPRESSED,2,0.6122559305255267,"σ-Data,σ-Err"
ALT-00045,2026-01-01 00:18:51,iPhone,MEDIUM,0.5317895608827615,cpu_spike,SUPPRESSED,2,0.6256545030960646,"σ-Data,σ-Err"
ALT-00187,2026-01-01 00:21:34,MacBook,MEDIUM,0.5290871145727535,overheat,SUPPRESSED,2,0.646586366406481,"σ-Data,σ-Err"
ALT-00034,2026-01-01 00:16:07,iPhone,MEDIUM,0.5288716041801124,cpu_spike,SUPPRESSED,2,0.6349881609264331,"σ-Data,σ-Err"
ALT-00454,2026-01-01 00:13:31,iPad,MEDIUM,0.5282729799765384,network_issue,SUPPRESSED,2,0.6235550455363482,"σ-Data,RRCF"
ALT-00303,2026-01-01 00:09:24,Apple Watch,MEDIUM,0.5269688691088027,cpu_spike,SUPPRESSED,3,0.539011793638129,"σ-Data,σ-Err,NDT"
ALT-00116,2026-01-01 00:46:00,iPhone,MEDIUM,0.5256847773442674,overheat,SUPPRESSED,2,0.6201280668856203,"σ-Data,σ-Err"
ALT-00040,2026-01-01 00:16:48,iPhone,MEDIUM,0.5249871788533333,normal,SUPPRESSED,2,0.65906946389678,"NDT,RRCF"
ALT-00511,2026-01-01 00:32:11,iPad,MEDIUM,0.524679227985088,normal,SUPPRESSED,2,0.6504207386188852,"NDT,RRCF"
ALT-00314,2026-01-01 00:12:33,Apple Watch,MEDIUM,0.5234873657859664,network_issue,SUPPRESSED,3,0.5117777312209384,"σ-Data,NDT,RRCF"
ALT-00459,2026-01-01 00:14:48,iPad,MEDIUM,0.5220912235292675,network_issue,SUPPRESSED,3,0.4683001873635939,"σ-Data,RRCF"
ALT-00455,2026-01-01 00:13:48,iPad,MEDIUM,0.5211474126207399,cpu_spike,SUPPRESSED,2,0.6085113053098694,"σ-Data,σ-Err"
ALT-00506,2026-01-01 00:31:19,iPad,MEDIUM,0.5203868221190304,cpu_spike,SUPPRESSED,2,0.6013401300005842,"σ-Data,σ-Err"
ALT-00443,2026-01-01 00:07:58,iPad,MEDIUM,0.5203240957902264,cpu_spike,SUPPRESSED,2,0.583983435683955,"σ-Data,σ-Err"
ALT-00065,2026-01-01 00:29:45,iPhone,MEDIUM,0.519876499588084,overheat,SUPPRESSED,2,0.6141306012736185,"σ-Data,σ-Err"
ALT-00501,2026-01-01 00:29:06,iPad,MEDIUM,0.5184026083718299,normal,SUPPRESSED,2,0.6219480375655198,"NDT,RRCF"
ALT-00299,2026-01-01 00:07:21,Apple Watch,MEDIUM,0.518211855107086,network_issue,SUPPRESSED,2,0.5727898874918784,σ-Data
ALT-00226,2026-01-01 00:34:29,MacBook,MEDIUM,0.5168001154640033,network_issue,SUPPRESSED,2,0.5630041384772219,σ-Data
ALT-00245,2026-01-01 00:41:31,MacBook,MEDIUM,0.5165418996878375,normal,SUPPRESSED,2,0.6233183533362301,"σ-Err,RRCF"
ALT-00208,2026-01-01 00:27:09,MacBook,MEDIUM,0.5163337293257517,cpu_spike,SUPPRESSED,3,0.49688766123203754,"σ-Data,σ-Err,RRCF"
ALT-00019,2026-01-01 00:09:31,iPhone,MEDIUM,0.5161112217061505,cpu_spike,SUPPRESSED,2,0.6076873190186671,"σ-Data,σ-Err"
ALT-00064,2026-01-01 00:29:20,iPhone,MEDIUM,0.5149831666405535,overheat,SUPPRESSED,2,0.5806671078216303,"σ-Data,σ-Err"
ALT-00094,2026-01-01 00:38:31,iPhone,MEDIUM,0.5137853399437184,normal,SUPPRESSED,2,0.6127232131656379,"NDT,RRCF"
ALT-00015,2026-01-01 00:08:45,iPhone,MEDIUM,0.5136535566138648,cpu_spike,SUPPRESSED,3,0.4835814105132375,"σ-Data,σ-Err,NDT"
ALT-00032,2026-01-01 00:15:33,iPhone,MEDIUM,0.5100795416818358,normal,SUPPRESSED,2,0.6055688098320849,"NDT,RRCF"
ALT-00557,2026-01-01 00:49:30,iPad,MEDIUM,0.5093245660027395,cpu_spike,SUPPRESSED,2,0.5723098000376852,"σ-Data,σ-Err"
ALT-00023,2026-01-01 00:10:54,iPhone,MEDIUM,0.5081087760161327,normal,SUPPRESSED,2,0.6444380906928484,"NDT,RRCF"
ALT-00534,2026-01-01 00:41:31,iPad,MEDIUM,0.5068696325225803,normal,SUPPRESSED,2,0.6598227605696777,"σ-Err,RRCF"
ALT-00059,2026-01-01 00:28:41,iPhone,MEDIUM,0.5046954851528078,cpu_spike,SUPPRESSED,2,0.611354934663998,"σ-Data,σ-Err"
ALT-00482,2026-01-01 00:24:00,iPad,MEDIUM,0.5043032171993975,cpu_spike,SUPPRESSED,2,0.5536105541015488,"σ-Data,σ-Err"
ALT-00177,2026-01-01 00:13:43,MacBook,MEDIUM,0.5042752196627364,network_issue,SUPPRESSED,2,0.5382145555676534,σ-Data
ALT-00066,2026-01-01 00:30:35,iPhone,MEDIUM,0.5041323800542284,overheat,SUPPRESSED,2,0.5508083318450967,"σ-Data,σ-Err"
ALT-00029,2026-01-01 00:13:51,iPhone,MEDIUM,0.5034215604161896,normal,SUPPRESSED,2,0.6365410132939837,"NDT,RRCF"
ALT-00220,2026-01-01 00:31:34,MacBook,MEDIUM,0.5012057669562259,cpu_spike,SUPPRESSED,2,0.6156178689795496,"σ-Data,σ-Err"
ALT-00078,2026-01-01 00:32:48,iPhone,MEDIUM,0.49713628852422687,normal,SUPPRESSED,2,0.6495614761556753,"NDT,RRCF"
ALT-00440,2026-01-01 00:06:42,iPad,MEDIUM,0.4925560773659593,normal,SUPPRESSED,2,0.5780757039937279,"NDT,RRCF"
ALT-00106,2026-01-01 00:41:22,iPhone,MEDIUM,0.4911464108462018,memory_pressure,SUPPRESSED,2,0.5322165700628758,"NDT,RRCF"
ALT-00503,2026-01-01 00:29:45,iPad,MEDIUM,0.48944635429567424,cpu_spike,SUPPRESSED,2,0.5324710081684344,"σ-Data,σ-Err"
ALT-00076,2026-01-01 00:32:46,iPhone,MEDIUM,0.48580803815193985,normal,SUPPRESSED,2,0.5905410344893416,"NDT,RRCF"
ALT-00389,2026-01-01 00:39:29,Apple Watch,MEDIUM,0.4849195594732356,normal,SUPPRESSED,2,0.5773056133029038,"NDT,RRCF"
ALT-00396,2026-01-01 00:41:42,Apple Watch,MEDIUM,0.4806648171747306,network_issue,SUPPRESSED,2,0.4982297090154072,σ-Data
ALT-00159,2026-01-01 00:09:51,MacBook,MEDIUM,0.4763662596077236,network_issue,SUPPRESSED,2,0.49024006230916906,σ-Data
ALT-00162,2026-01-01 00:11:07,MacBook,MEDIUM,0.47183423400574864,network_issue,SUPPRESSED,2,0.5227123326796492,"σ-Data,NDT"
ALT-00525,2026-01-01 00:39:27,iPad,MEDIUM,0.4709888005174095,network_issue,SUPPRESSED,2,0.4997961490104973,"σ-Data,NDT"
ALT-00498,2026-01-01 00:29:03,iPad,MEDIUM,0.4707358800073378,normal,SUPPRESSED,2,0.5648410595696015,"NDT,RRCF"
ALT-00082,2026-01-01 00:35:16,iPhone,MEDIUM,0.4702579240520106,cpu_spike,SUPPRESSED,2,0.5034208313170231,"σ-Data,σ-Err"
ALT-00164,2026-01-01 00:11:15,MacBook,MEDIUM,0.4672328905292179,normal,SUPPRESSED,2,0.5553535766284864,"NDT,RRCF"
ALT-00532,2026-01-01 00:41:09,iPad,MEDIUM,0.4648425168344249,normal,SUPPRESSED,2,0.5522179479318943,"NDT,RRCF"
ALT-00084,2026-01-01 00:35:33,iPhone,MEDIUM,0.4621614390208793,normal,SUPPRESSED,2,0.5416503087466848,"NDT,RRCF"
ALT-00117,2026-01-01 00:46:49,iPhone,MEDIUM,0.4621261522215522,cpu_spike,SUPPRESSED,2,0.5321659818980349,"σ-Data,σ-Err"
ALT-00047,2026-01-01 00:19:27,iPhone,MEDIUM,0.4612062312479307,normal,SUPPRESSED,2,0.5334630852855219,"NDT,RRCF"
ALT-00107,2026-01-01 00:41:26,iPhone,MEDIUM,0.46068547979124796,normal,SUPPRESSED,2,0.5666346175597549,"σ-Err,RRCF"
ALT-00141,2026-01-01 00:02:05,MacBook,MEDIUM,0.46057323747458423,normal,SUPPRESSED,2,0.5374925078950904,"NDT,RRCF"
ALT-00399,2026-01-01 00:41:51,Apple Watch,MEDIUM,0.4602082986632461,normal,SUPPRESSED,2,0.5646345956412085,"NDT,RRCF"
ALT-00017,2026-01-01 00:08:58,iPhone,MEDIUM,0.45716611814362645,overheat,SUPPRESSED,2,0.4832715291540315,"σ-Data,σ-Err"
ALT-00253,2026-01-01 00:43:15,MacBook,MEDIUM,0.45640313109457337,normal,SUPPRESSED,2,0.5536235505661878,"NDT,RRCF"
ALT-00219,2026-01-01 00:31:00,MacBook,MEDIUM,0.4532540690319582,network_issue,SUPPRESSED,2,0.4992531631731766,"σ-Data,RRCF"
ALT-00328,2026-01-01 00:15:54,Apple Watch,MEDIUM,0.44826269996203066,normal,SUPPRESSED,2,0.49411663289268126,"σ-Data,RRCF"
ALT-00077,2026-01-01 00:32:47,iPhone,MEDIUM,0.4452784303436459,normal,SUPPRESSED,2,0.4955286890715722,"NDT,RRCF"
ALT-00337,2026-01-01 00:19:49,Apple Watch,MEDIUM,0.44439535159287136,normal,SUPPRESSED,2,0.5076182823740244,"NDT,RRCF"
ALT-00500,2026-01-01 00:29:05,iPad,MEDIUM,0.4409145720638966,normal,SUPPRESSED,2,0.5070547692480567,"NDT,RRCF"
ALT-00195,2026-01-01 00:23:37,MacBook,MEDIUM,0.44073755122424063,normal,SUPPRESSED,2,0.5308509801457365,"NDT,RRCF"
ALT-00287,2026-01-01 00:03:34,Apple Watch,MEDIUM,0.43990388040665174,normal,SUPPRESSED,2,0.479902386872689,"NDT,RRCF"
ALT-00031,2026-01-01 00:15:32,iPhone,MEDIUM,0.43877222270813104,normal,SUPPRESSED,2,0.519947994575083,"NDT,RRCF"
ALT-00529,2026-01-01 00:41:05,iPad,MEDIUM,0.4352902830220524,network_issue,SUPPRESSED,2,0.49446133875138504,"σ-Data,NDT"
ALT-00151,2026-01-01 00:06:43,MacBook,MEDIUM,0.4328469510015541,normal,SUPPRESSED,2,0.5072850937579932,"NDT,RRCF"
ALT-00044,2026-01-01 00:18:33,iPhone,MEDIUM,0.432842355003032,cpu_spike,SUPPRESSED,2,0.471189626493907,"σ-Data,σ-Err"
ALT-00016,2026-01-01 00:08:51,iPhone,MEDIUM,0.4294061843793526,cpu_spike,SUPPRESSED,2,0.4622644032736015,"σ-Data,σ-Err"
ALT-00081,2026-01-01 00:34:38,iPhone,MEDIUM,0.426279474043791,cpu_spike,SUPPRESSED,2,0.44608636318879713,"σ-Data,σ-Err"
ALT-00547,2026-01-01 00:47:05,iPad,MEDIUM,0.42612094668962414,normal,SUPPRESSED,2,0.440899985957949,"NDT,RRCF"
ALT-00012,2026-01-01 00:04:31,iPhone,MEDIUM,0.42449502633219954,normal,SUPPRESSED,2,0.49917949986582827,"NDT,RRCF"
ALT-00062,2026-01-01 00:28:52,iPhone,MEDIUM,0.42445183841572287,normal,SUPPRESSED,2,0.48162819163607135,"NDT,RRCF"
ALT-00349,2026-01-01 00:25:18,Apple Watch,MEDIUM,0.42261173700912635,normal,SUPPRESSED,2,0.4920451801663414,"NDT,RRCF"
ALT-00371,2026-01-01 00:34:42,Apple Watch,MEDIUM,0.42135843120370664,normal,SUPPRESSED,2,0.5026370925326775,"NDT,RRCF"
ALT-00497,2026-01-01 00:29:02,iPad,MEDIUM,0.4209216435151483,normal,SUPPRESSED,2,0.5052456734533832,"NDT,RRCF"
ALT-00145,2026-01-01 00:03:28,MacBook,MEDIUM,0.41994750189200053,normal,SUPPRESSED,2,0.4725432536880135,"NDT,RRCF"
ALT-00225,2026-01-01 00:34:24,MacBook,MEDIUM,0.4161451607861632,cpu_spike,SUPPRESSED,3,0.3362510465261792,"σ-Data,σ-Err,NDT"
ALT-00228,2026-01-01 00:34:57,MacBook,MEDIUM,0.41533879967772197,normal,SUPPRESSED,2,0.46944174527764765,"NDT,RRCF"
ALT-00519,2026-01-01 00:36:34,iPad,MEDIUM,0.4122522159270583,normal,SUPPRESSED,2,0.40545656487554954,"NDT,RRCF"
ALT-00377,2026-01-01 00:36:45,Apple Watch,MEDIUM,0.4082840958676678,normal,SUPPRESSED,2,0.4534394194796142,"NDT,RRCF"
ALT-00171,2026-01-01 00:12:15,MacBook,MEDIUM,0.39997660531691115,normal,SUPPRESSED,2,0.453972283113478,"NDT,RRCF"
ALT-00063,2026-01-01 00:28:53,iPhone,MEDIUM,0.39967955054090554,normal,SUPPRESSED,2,0.45059465443728575,"NDT,RRCF"
ALT-00390,2026-01-01 00:39:30,Apple Watch,MEDIUM,0.3983242135895617,normal,SUPPRESSED,2,0.44284471058309105,"NDT,RRCF"
ALT-00229,2026-01-01 00:34:58,MacBook,MEDIUM,0.3913790430461227,normal,SUPPRESSED,2,0.4381062689792991,"NDT,RRCF"
ALT-00138,2026-01-01 00:02:00,MacBook,MEDIUM,0.3898880561936782,normal,SUPPRESSED,2,0.39749998833722555,"σ-Data,NDT"
ALT-00429,2026-01-01 00:03:31,iPad,MEDIUM,0.38701731019840335,normal,SUPPRESSED,2,0.45056968480644244,"NDT,RRCF"
ALT-00423,2026-01-01 00:49:55,Apple Watch,MEDIUM,0.3865156998641139,normal,SUPPRESSED,2,0.4108331852463362,"NDT,RRCF"
ALT-00555,2026-01-01 00:48:53,iPad,MEDIUM,0.3859974886050687,normal,SUPPRESSED,2,0.4477716968863205,"NDT,RRCF"
ALT-00427,2026-01-01 00:03:25,iPad,MEDIUM,0.3845611886856768,normal,SUPPRESSED,2,0.4252075734961525,"σ-Data,NDT"
ALT-00286,2026-01-01 00:03:33,Apple Watch,MEDIUM,0.38073937514900735,normal,SUPPRESSED,2,0.4468948226670942,"NDT,RRCF"
ALT-00086,2026-01-01 00:37:02,iPhone,MEDIUM,0.3784230911218407,normal,SUPPRESSED,2,0.4086162144433968,"NDT,RRCF"
ALT-00069,2026-01-01 00:31:24,iPhone,MEDIUM,0.37138011782623925,normal,SUPPRESSED,2,0.394233939140908,"NDT,RRCF"
